route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,exceptional
889,10#422_423,101242889A62777,"VAL CANNUTA/CONFORTI","",0,"",62777,, 
982,30#422_423,300530982R66326,"DICIASSETTESIMA OLIMPIADE","",1,"",66326,, 
908,20#422_423,200716908A64660,"GASPARRI","",0,"",64660,, 
022,10#422_423,101000022A55935,"GROTTAROSSA/ISTITUTO ASISIUM","",0,"",55935,, 
025,10#422_423,100820025R025R,"MOMBASIGLIO","",1,"",025R,, 
985,20#422_423,201402985A55458,"STAZIONE AURELIA","",0,"",55458,, 
038,20#422_423,201726038A64761,"STAZIONE SAXA RUBRA","",0,"",64761,, 
892,20#422_423,201126892R62725,"VALLE AURELIA","",1,"",62725,, 
08,20#422_423,20055008R64348,"MONTI SAN PAOLO/CONFORTI","",1,"",64348,, 
037,30#422_423,301553037R52593,"STAZIONE PRIMA PORTA","",1,"",52593,, 
037,30#422_423,302340037R52593,"STAZIONE PRIMA PORTA","",1,"",52593,, 
912,30#422_423,301015912A55451,"STAZIONE MONTE MARIO","",0,"",55451,, 
226,20#422_423,201647226R55938,"GROTTAROSSA/ISTITUTO ASISIUM","",1,"",55938,, 
226,10#422_423,101730226A55937,"PIAZZA MANCINI","",0,"",55937,, 
892,10#422_423,101410892A62724,"ALDOBRANDESCHI","",0,"",62724,, 
036,10#422_423,100852036A65468,"STAZIONE LA STORTA","",0,"",65468,, 
892,10#422_423,101701892A62724,"ALDOBRANDESCHI","",0,"",62724,, 
035,20#422_423,201042035R035R,"PIAZZA SAXA RUBRA","",1,"",035R,, 
710,30#422_423,301340710A56769,"CARINI","",0,"",56769,, 
027,20#422_423,201640027A9827,"BORGO TICINO","",0,"",9827,, 
032,10#422_423,100800032A66373,"STAZIONE LA STORTA","",0,"",66373,, 
226,20#422_423,201446226R55938,"GROTTAROSSA/ISTITUTO ASISIUM","",1,"",55938,, 
907,10#422_423,101009907R65549,"CORNELIA","",1,"",65549,, 
546,20#422_423,200820546A65270,"STAZIONE IPOGEO DEGLI OTTAVI","",0,"",65270,, 
226,20#422_423,202345226A55937,"PIAZZA MANCINI","",0,"",55937,, 
771,10#422_423,101346771A65464,"VIOLA","",0,"",65464,, 
037,20#422_423,201658037A52592,"FIESSE","",0,"",52592,, 
017,10#422_423,100524017A66233,"MONTI SAN PAOLO/CONFORTI","",0,"",66233,, 
038,10#422_423,100804038A64761,"STAZIONE SAXA RUBRA","",0,"",64761,, 
146,30#422_423,300804146A50251,"MOMBASIGLIO","",0,"",50251,, 
907,10#422_423,101746907A65273,"STAZIONE LA GIUSTINIANA","",0,"",65273,, 
011,30#422_423,301005011A61868,"ROMAGNOLI/SCAVI OSTIA ANTICA","",0,"",61868,, 
081,20#422_423,201518081A59240,"SABBADINO/FIERA DI ROMA","",0,"",59240,, 
982,10#422_423,101904982R66326,"DICIASSETTESIMA OLIMPIADE","",1,"",66326,, 
787,30#422_423,301015787A64451,"VAL FIORITA","",0,"",64451,, 
032,10#422_423,101230032A66373,"STAZIONE LA STORTA","",0,"",66373,, 
907,20#422_423,201602907A65273,"STAZIONE LA GIUSTINIANA","",0,"",65273,, 
078,10#422_423,100905078R63305,"TARANTELLI","",1,"",63305,, 
546,10#422_423,101449546A65270,"STAZIONE IPOGEO DEGLI OTTAVI","",0,"",65270,, 
038,20#422_423,200809038A64761,"STAZIONE SAXA RUBRA","",0,"",64761,, 
808,20#422_423,202330808A808A,"DEI CAPASSO","",0,"",808A,, 
982,10#422_423,100530982A64987,"STAZIONE QUATTRO VENTI","",0,"",64987,, 
08,30#422_423,30063008A59630,"ANTIFANE/ISOLA 46","",0,"",59630,, 
078,10#422_423,101513078A63304,"CADUTI LIBERAZIONE","",0,"",63304,, 
771,30#422_423,301830771R65465,"AMERICA","",1,"",65465,, 
031,10#422_423,100625031A59149,"PIEDICAVALLO","",0,"",59149,, 
013,30#422_423,302320013A66232,"MELLANO/REGGIOLO","",0,"",66232,, 
907,10#422_423,101221907R65549,"CORNELIA","",1,"",65549,, 
907,10#422_423,101351907R65549,"CORNELIA","",1,"",65549,, 
031,10#422_423,101240031R64009,"STAZIONE LA GIUSTINIANA","",1,"",64009,, 
025,10#422_423,101335025A60971,"FORMICHI","",0,"",60971,, 
146,10#422_423,102019146A50251,"MOMBASIGLIO","",0,"",50251,, 
078,10#422_423,102300078A63304,"CADUTI LIBERAZIONE","",0,"",63304,, 
777,30#422_423,301753777R56044,"AGRICOLTURA","",1,"",56044,, 
025,30#422_423,300645025A60971,"FORMICHI","",0,"",60971,, 
710,10#422_423,101002710A56769,"CARINI","",0,"",56769,, 
027,30#422_423,302120027R51177,"RIVOLI","",1,"",51177,, 
982,20#422_423,201812982A64987,"STAZIONE QUATTRO VENTI","",0,"",64987,, 
992,20#422_423,201135992A56746,"STAZIONE IPOGEO DEGLI OTTAVI","",0,"",56746,, 
808,20#422_423,201005808A808A,"DEI CAPASSO","",0,"",808A,, 
036,30#422_423,301200036A65468,"STAZIONE LA STORTA","",0,"",65468,, 
037,20#422_423,202010037A52592,"FIESSE","",0,"",52592,, 
037,30#422_423,301151037R52593,"STAZIONE PRIMA PORTA","",1,"",52593,, 
039,30#422_423,301320039R64767,"SALARIA/PIOMBINO","",1,"",64767,, 
808,20#422_423,200925808A808A,"DEI CAPASSO","",0,"",808A,, 
912,10#422_423,101426912A55451,"STAZIONE MONTE MARIO","",0,"",55451,, 
701,10#422_423,101007701R58957,"LENIN","",1,"",58957,, 
037,10#422_423,101250037R52593,"STAZIONE PRIMA PORTA","",1,"",52593,, 
078,10#422_423,102217078R63305,"TARANTELLI","",1,"",63305,, 
771,20#422_423,201828771R65465,"AMERICA","",1,"",65465,, 
025,30#422_423,300725025R025R,"MOMBASIGLIO","",1,"",025R,, 
889,20#422_423,201046889A62777,"VAL CANNUTA/CONFORTI","",0,"",62777,, 
546,10#422_423,101007546A65270,"STAZIONE IPOGEO DEGLI OTTAVI","",0,"",65270,, 
710,10#422_423,101334710R66082,"LENIN","",1,"",66082,, 
013,10#422_423,100734013A66232,"MELLANO/REGGIOLO","",0,"",66232,, 
710,30#422_423,302333710A56769,"CARINI","",0,"",56769,, 
710,30#422_423,301306710R66082,"LENIN","",1,"",66082,, 
787,20#422_423,201547787A64451,"VAL FIORITA","",0,"",64451,, 
710,20#422_423,202019710A56769,"CARINI","",0,"",56769,, 
011,10#422_423,101305011A61868,"ROMAGNOLI/SCAVI OSTIA ANTICA","",0,"",61868,, 
998,10#422_423,101858998R56174,"STAZIONE MONTE MARIO","",1,"",56174,, 
088,20#422_423,201245088R53605,"DELLA GIOVANNA/ZOO GRUNWALD","",1,"",53605,, 
546,20#422_423,201831546R65271,"VAL CANNUTA/CONFORTI","",1,"",65271,, 
038,20#422_423,200939038A64761,"STAZIONE SAXA RUBRA","",0,"",64761,, 
892,20#422_423,201410892A62724,"ALDOBRANDESCHI","",0,"",62724,, 
907,10#422_423,101150907R65549,"CORNELIA","",1,"",65549,, 
777,20#422_423,201349777R56044,"AGRICOLTURA","",1,"",56044,, 
017,10#422_423,101351017A66233,"MONTI SAN PAOLO/CONFORTI","",0,"",66233,, 
025,10#422_423,100905025A60971,"FORMICHI","",0,"",60971,, 
022,10#422_423,100900022R55936,"STAZIONE PRIMA PORTA","",1,"",55936,, 
892,20#422_423,200535892R62725,"VALLE AURELIA","",1,"",62725,, 
226,10#422_423,101642226R55938,"GROTTAROSSA/ISTITUTO ASISIUM","",1,"",55938,, 
777,20#422_423,201607777R56044,"AGRICOLTURA","",1,"",56044,, 
226,10#422_423,101150226R55938,"GROTTAROSSA/ISTITUTO ASISIUM","",1,"",55938,, 
036,20#422_423,201410036A65468,"STAZIONE LA STORTA","",0,"",65468,, 
546,10#422_423,100642546R65271,"VAL CANNUTA/CONFORTI","",1,"",65271,, 
985,20#422_423,201733985A55458,"STAZIONE AURELIA","",0,"",55458,, 
08,10#422_423,10054608A59630,"ANTIFANE/ISOLA 46","",0,"",59630,, 
710,30#422_423,301050710R66082,"LENIN","",1,"",66082,, 
998,10#422_423,100744998R56174,"STAZIONE MONTE MARIO","",1,"",56174,, 
017,20#422_423,200836017A66233,"MONTI SAN PAOLO/CONFORTI","",0,"",66233,, 
710,20#422_423,201445710R66082,"LENIN","",1,"",66082,, 
912,20#422_423,202310912A55451,"STAZIONE MONTE MARIO","",0,"",55451,, 
892,10#422_423,101126892R62725,"VALLE AURELIA","",1,"",62725,, 
037,30#422_423,301447037R52593,"STAZIONE PRIMA PORTA","",1,"",52593,, 
036L,20#422_423,201220036LA65471,"STAZIONE CESANO","",0,"",65471,, 
889,20#422_423,201500889A62777,"VAL CANNUTA/CONFORTI","",0,"",62777,, 
011,10#422_423,101215011A61868,"ROMAGNOLI/SCAVI OSTIA ANTICA","",0,"",61868,, 
036,10#422_423,102034036A65468,"STAZIONE LA STORTA","",0,"",65468,, 
C19,51#422_423,510940C19A64240,"PIAZZALE STAZIONE DEL LIDO","",0,"",64240,, 
039,10#422_423,100632039R64767,"SALARIA/PIOMBINO","",1,"",64767,, 
226,20#422_423,202000226A55937,"PIAZZA MANCINI","",0,"",55937,, 
035,10#422_423,102230035R035R,"PIAZZA SAXA RUBRA","",1,"",035R,, 
027,10#422_423,101218027A9827,"BORGO TICINO","",0,"",9827,, 
027,10#422_423,101723027R51177,"RIVOLI","",1,"",51177,, 
078,20#422_423,202104078A63304,"CADUTI LIBERAZIONE","",0,"",63304,, 
771,10#422_423,101726771R65465,"AMERICA","",1,"",65465,, 
146,10#422_423,100903146A50251,"MOMBASIGLIO","",0,"",50251,, 
982,20#422_423,201505982A64987,"STAZIONE QUATTRO VENTI","",0,"",64987,, 
033,20#422_423,202117033A50453,"SANTA CORNELIA/BRENNA","",0,"",50453,, 
028,20#422_423,201812028A54504,"STAZIONE AURELIA","",0,"",54504,, 
018,20#422_423,200530018A64239,"ROMAGNOLI/SCAVI OSTIA ANTICA","",0,"",64239,, 
039,20#422_423,201028039A64763,"STAZIONE SAXA RUBRA","",0,"",64763,, 
778,10#422_423,100649778A63310,"BEATA VERGINE DEL CARMELO","",0,"",63310,, 
711,20#422_423,201129711A59348,"VILLA BONELLI","",0,"",59348,, 
035,20#422_423,201442035R035R,"PIAZZA SAXA RUBRA","",1,"",035R,, 
889,10#422_423,101443889A62777,"VAL CANNUTA/CONFORTI","",0,"",62777,, 
701,10#422_423,102049701R58957,"LENIN","",1,"",58957,, 
025,20#422_423,201900025A60971,"FORMICHI","",0,"",60971,, 
701,20#422_423,200650701A58956,"SABBADINO/FIERA DI ROMA","",0,"",58956,, 
787,30#422_423,300530787A64451,"VAL FIORITA","",0,"",64451,, 
771,20#422_423,201532771R65465,"AMERICA","",1,"",65465,, 
546,20#422_423,201000546A65270,"STAZIONE IPOGEO DEGLI OTTAVI","",0,"",65270,, 
701,20#422_423,200520701A58956,"SABBADINO/FIERA DI ROMA","",0,"",58956,, 
982,10#422_423,101258982R66326,"DICIASSETTESIMA OLIMPIADE","",1,"",66326,, 
546,20#422_423,201359546A65270,"STAZIONE IPOGEO DEGLI OTTAVI","",0,"",65270,, 
037,10#422_423,102405037A52592,"FIESSE","",0,"",52592,, 
777,10#422_423,100624777A56043,"BEATA VERGINE DEL CARMELO","",0,"",56043,, 
907,30#422_423,302044907R65549,"CORNELIA","",1,"",65549,, 
028,10#422_423,100530028A54504,"STAZIONE AURELIA","",0,"",54504,, 
08,30#422_423,30240008A59630,"ANTIFANE/ISOLA 46","",0,"",59630,, 
808,10#422_423,102008808R52265,"EIFFEL","",1,"",52265,, 
710,20#422_423,201300710A56769,"CARINI","",0,"",56769,, 
031,10#422_423,100810031R64009,"STAZIONE LA GIUSTINIANA","",1,"",64009,, 
982,20#422_423,201258982R66326,"DICIASSETTESIMA OLIMPIADE","",1,"",66326,, 
985,30#422_423,301825985R57419,"EUGENIO FRATE","",1,"",57419,, 
088,20#422_423,202215088R53605,"DELLA GIOVANNA/ZOO GRUNWALD","",1,"",53605,, 
993,20#422_423,201628993R56960,"STAZIONE IPOGEO DEGLI OTTAVI","",1,"",56960,, 
031,10#422_423,101739031A59149,"PIEDICAVALLO","",0,"",59149,, 
998,20#422_423,202345998R56174,"STAZIONE MONTE MARIO","",1,"",56174,, 
710,10#422_423,101816710A56769,"CARINI","",0,"",56769,, 
985,20#422_423,200954985R57419,"EUGENIO FRATE","",1,"",57419,, 
022,10#422_423,101830022A55935,"GROTTAROSSA/ISTITUTO ASISIUM","",0,"",55935,, 
546,30#422_423,301545546R65271,"VAL CANNUTA/CONFORTI","",1,"",65271,, 
985,20#422_423,201426985A55458,"STAZIONE AURELIA","",0,"",55458,, 
017,20#422_423,201806017A66233,"MONTI SAN PAOLO/CONFORTI","",0,"",66233,, 
771,20#422_423,202020771A65464,"VIOLA","",0,"",65464,, 
031,20#422_423,202215031R64009,"STAZIONE LA GIUSTINIANA","",1,"",64009,, 
907,20#422_423,200942907R65549,"CORNELIA","",1,"",65549,, 
037,30#422_423,301554037A52592,"FIESSE","",0,"",52592,, 
022,30#422_423,301955022R55936,"STAZIONE PRIMA PORTA","",1,"",55936,, 
993,20#422_423,202018993R56960,"STAZIONE IPOGEO DEGLI OTTAVI","",1,"",56960,, 
028,30#422_423,300703028R54505,"SAN BASILIDE","",1,"",54505,, 
778,10#422_423,102107778R63311,"AMERICA METRO B","",1,"",63311,, 
024,10#422_423,101745024A65470,"ANGUILLARESE/ASL CASACCIA","",0,"",65470,, 
892,10#422_423,100535892R62725,"VALLE AURELIA","",1,"",62725,, 
088,20#422_423,201825088R53605,"DELLA GIOVANNA/ZOO GRUNWALD","",1,"",53605,, 
C6,30#422_423,301700C6R51381,"BALDELLI METRO B","",1,"",51381,, 
908,10#422_423,101919908R64661,"GRONDONA","",1,"",64661,, 
146,20#422_423,200806146R50972,"PINETA SACCHETTI/GEMELLI","",1,"",50972,, 
808,10#422_423,102026808R52265,"EIFFEL","",1,"",52265,, 
039,30#422_423,301900039A64763,"STAZIONE SAXA RUBRA","",0,"",64763,, 
710,20#422_423,201841710A56769,"CARINI","",0,"",56769,, 
998,10#422_423,101222998A56173,"PONDERANO","",0,"",56173,, 
037,20#422_423,201006037A52592,"FIESSE","",0,"",52592,, 
032,20#422_423,200630032A66373,"STAZIONE LA STORTA","",0,"",66373,, 
032,30#422_423,301100032A66373,"STAZIONE LA STORTA","",0,"",66373,, 
011,20#422_423,201740011A61868,"ROMAGNOLI/SCAVI OSTIA ANTICA","",0,"",61868,, 
146,10#422_423,101940146R50972,"PINETA SACCHETTI/GEMELLI","",1,"",50972,, 
889,20#422_423,201933889A62777,"VAL CANNUTA/CONFORTI","",0,"",62777,, 
038,20#422_423,201421038A64761,"STAZIONE SAXA RUBRA","",0,"",64761,, 
908,20#422_423,201919908R64661,"GRONDONA","",1,"",64661,, 
889,10#422_423,100906889R62778,"MAZZACURATI","",1,"",62778,, 
226,30#422_423,301253226A55939,"PIAZZA MANCINI","",0,"",55939,, 
024,20#422_423,201230024A65470,"ANGUILLARESE/ASL CASACCIA","",0,"",65470,, 
546,30#422_423,302007546R65271,"VAL CANNUTA/CONFORTI","",1,"",65271,, 
808,10#422_423,101746808A808A,"DEI CAPASSO","",0,"",808A,, 
778,20#422_423,202258778R63311,"AMERICA METRO B","",1,"",63311,, 
778,10#422_423,100559778A63310,"BEATA VERGINE DEL CARMELO","",0,"",63310,, 
017,30#422_423,300545017A66233,"MONTI SAN PAOLO/CONFORTI","",0,"",66233,, 
771,20#422_423,200602771A65464,"VIOLA","",0,"",65464,, 
037,10#422_423,101756037R52593,"STAZIONE PRIMA PORTA","",1,"",52593,, 
033,30#422_423,301815033A50453,"SANTA CORNELIA/BRENNA","",0,"",50453,, 
889,20#422_423,200745889R62778,"MAZZACURATI","",1,"",62778,, 
039,10#422_423,101746039R64767,"SALARIA/PIOMBINO","",1,"",64767,, 
037,10#422_423,101251037A52592,"FIESSE","",0,"",52592,, 
226,10#422_423,101335226R55938,"GROTTAROSSA/ISTITUTO ASISIUM","",1,"",55938,, 
998,20#422_423,200855998R56174,"STAZIONE MONTE MARIO","",1,"",56174,, 
777,20#422_423,201229777R56044,"AGRICOLTURA","",1,"",56044,, 
907,20#422_423,201441907A65273,"STAZIONE LA GIUSTINIANA","",0,"",65273,, 
710,20#422_423,201051710A56769,"CARINI","",0,"",56769,, 
992,20#422_423,201005992A56746,"STAZIONE IPOGEO DEGLI OTTAVI","",0,"",56746,, 
038,10#422_423,100644038R64762,"VALBONDIONE","",1,"",64762,, 
982,20#422_423,201651982A64987,"STAZIONE QUATTRO VENTI","",0,"",64987,, 
992,20#422_423,200615992A56746,"STAZIONE IPOGEO DEGLI OTTAVI","",0,"",56746,, 
013,10#422_423,101339013A66232,"MELLANO/REGGIOLO","",0,"",66232,, 
778,30#422_423,301830778R63311,"AMERICA METRO B","",1,"",63311,, 
985,30#422_423,300758985R57419,"EUGENIO FRATE","",1,"",57419,, 
546,30#422_423,301439546R65271,"VAL CANNUTA/CONFORTI","",1,"",65271,, 
078,30#422_423,301527078R63305,"TARANTELLI","",1,"",63305,, 
036L,10#422_423,100525036LA65471,"STAZIONE CESANO","",0,"",65471,, 
C19,51#422_423,511635C19A64240,"PIAZZALE STAZIONE DEL LIDO","",0,"",64240,, 
035,20#422_423,202200035R035R,"PIAZZA SAXA RUBRA","",1,"",035R,, 
039,20#422_423,200850039A64763,"STAZIONE SAXA RUBRA","",0,"",64763,, 
778,20#422_423,200530778A63310,"BEATA VERGINE DEL CARMELO","",0,"",63310,, 
033,10#422_423,101018033A50453,"SANTA CORNELIA/BRENNA","",0,"",50453,, 
030,10#422_423,101740030R030R,"TRAGLIATELLA/CIVICO 225","",1,"",030R,, 
777,10#422_423,101200777R56044,"AGRICOLTURA","",1,"",56044,, 
999,20#422_423,201225999A56175,"STAZIONE MONTE MARIO","",0,"",56175,, 
146,10#422_423,101648146R50972,"PINETA SACCHETTI/GEMELLI","",1,"",50972,, 
998,20#422_423,200832998A56173,"PONDERANO","",0,"",56173,, 
022,30#422_423,302038022R55936,"STAZIONE PRIMA PORTA","",1,"",55936,, 
024,10#422_423,101045024A65470,"ANGUILLARESE/ASL CASACCIA","",0,"",65470,, 
889,10#422_423,101457889A62777,"VAL CANNUTA/CONFORTI","",0,"",62777,, 
771,10#422_423,100635771A65464,"VIOLA","",0,"",65464,, 
778,10#422_423,102012778A63310,"BEATA VERGINE DEL CARMELO","",0,"",63310,, 
088,20#422_423,201712088A53604,"GIANICOLENSE/CASALETTO","",0,"",53604,, 
993,30#422_423,302020993R56960,"STAZIONE IPOGEO DEGLI OTTAVI","",1,"",56960,, 
088F,30#422_423,301250088FA54776,"GIANICOLENSE/CASALETTO","",0,"",54776,, 
C6,23#422_423,231430C6A50500,"CIMITERO FLAMINIO","",0,"",50500,, 
907,10#422_423,102157907R65549,"CORNELIA","",1,"",65549,, 
033,10#422_423,102152033A50453,"SANTA CORNELIA/BRENNA","",0,"",50453,, 
908,30#422_423,301619908R64661,"GRONDONA","",1,"",64661,, 
036L,10#422_423,101110036LA65471,"STAZIONE CESANO","",0,"",65471,, 
993,30#422_423,301830993A56959,"CORNELIA METRO A","",0,"",56959,, 
701,10#422_423,100740701A58956,"SABBADINO/FIERA DI ROMA","",0,"",58956,, 
907L,10#422_423,101247907LA65849,"CORNELIA","",0,"",65849,, 
808,10#422_423,100610808R52265,"EIFFEL","",1,"",52265,, 
039,30#422_423,301124039R64767,"SALARIA/PIOMBINO","",1,"",64767,, 
08,30#422_423,30191008R64348,"MONTI SAN PAOLO/CONFORTI","",1,"",64348,, 
039,10#422_423,101620039R64767,"SALARIA/PIOMBINO","",1,"",64767,, 
778,10#422_423,101242778A63310,"BEATA VERGINE DEL CARMELO","",0,"",63310,, 
710,10#422_423,101841710A56769,"CARINI","",0,"",56769,, 
778,10#422_423,101130778A63310,"BEATA VERGINE DEL CARMELO","",0,"",63310,, 
025,10#422_423,101745025R025R,"MOMBASIGLIO","",1,"",025R,, 
985,10#422_423,101617985R57419,"EUGENIO FRATE","",1,"",57419,, 
710,10#422_423,100829710R66082,"LENIN","",1,"",66082,, 
907,30#422_423,302344907A65273,"STAZIONE LA GIUSTINIANA","",0,"",65273,, 
036L,10#422_423,101625036LA65471,"STAZIONE CESANO","",0,"",65471,, 
035,10#422_423,100850035R035R,"PIAZZA SAXA RUBRA","",1,"",035R,, 
998,10#422_423,101513998R56174,"STAZIONE MONTE MARIO","",1,"",56174,, 
022,30#422_423,301245022R55936,"STAZIONE PRIMA PORTA","",1,"",55936,, 
038,10#422_423,101921038R64762,"VALBONDIONE","",1,"",64762,, 
078,30#422_423,301759078A63304,"CADUTI LIBERAZIONE","",0,"",63304,, 
787,30#422_423,301845787A64451,"VAL FIORITA","",0,"",64451,, 
037,20#422_423,201055037A52592,"FIESSE","",0,"",52592,, 
907,10#422_423,102103907R65549,"CORNELIA","",1,"",65549,, 
038,10#422_423,101801038R64762,"VALBONDIONE","",1,"",64762,, 
025,20#422_423,201645025R025R,"MOMBASIGLIO","",1,"",025R,, 
787,10#422_423,101708787A64451,"VAL FIORITA","",0,"",64451,, 
022,10#422_423,101700022A55935,"GROTTAROSSA/ISTITUTO ASISIUM","",0,"",55935,, 
908,20#422_423,202004908R64661,"GRONDONA","",1,"",64661,, 
078,10#422_423,101224078R63305,"TARANTELLI","",1,"",63305,, 
037,20#422_423,200610037A52592,"FIESSE","",0,"",52592,, 
039,30#422_423,301900039R64767,"SALARIA/PIOMBINO","",1,"",64767,, 
778,20#422_423,202430778R63311,"AMERICA METRO B","",1,"",63311,, 
546,10#422_423,101538546R65271,"VAL CANNUTA/CONFORTI","",1,"",65271,, 
771,20#422_423,201426771R65465,"AMERICA","",1,"",65465,, 
031,10#422_423,100530031A59149,"PIEDICAVALLO","",0,"",59149,, 
226,30#422_423,302005226A55939,"PIAZZA MANCINI","",0,"",55939,, 
771,30#422_423,301000771R65465,"AMERICA","",1,"",65465,, 
032,30#422_423,301800032A66373,"STAZIONE LA STORTA","",0,"",66373,, 
146,20#422_423,201744146R50972,"PINETA SACCHETTI/GEMELLI","",1,"",50972,, 
032,30#422_423,301930032A66373,"STAZIONE LA STORTA","",0,"",66373,, 
992,20#422_423,200650992A56746,"STAZIONE IPOGEO DEGLI OTTAVI","",0,"",56746,, 
039,20#422_423,200600039A64763,"STAZIONE SAXA RUBRA","",0,"",64763,, 
037,10#422_423,102003037A52592,"FIESSE","",0,"",52592,, 
039,20#422_423,202250039A64763,"STAZIONE SAXA RUBRA","",0,"",64763,, 
892,10#422_423,102105892A62724,"ALDOBRANDESCHI","",0,"",62724,, 
146,30#422_423,300732146A50251,"MOMBASIGLIO","",0,"",50251,, 
038,20#422_423,201909038A64761,"STAZIONE SAXA RUBRA","",0,"",64761,, 
908,10#422_423,100725908R64659,"GRONDONA","",1,"",64659,, 
038,20#422_423,201300038R64762,"VALBONDIONE","",1,"",64762,, 
992,10#422_423,101055992A56746,"STAZIONE IPOGEO DEGLI OTTAVI","",0,"",56746,, 
011,30#422_423,301530011A61868,"ROMAGNOLI/SCAVI OSTIA ANTICA","",0,"",61868,, 
546,30#422_423,301907546R65271,"VAL CANNUTA/CONFORTI","",1,"",65271,, 
146,30#422_423,301953146R50972,"PINETA SACCHETTI/GEMELLI","",1,"",50972,, 
710,30#422_423,302003710A56769,"CARINI","",0,"",56769,, 
546,30#422_423,302300546R65271,"VAL CANNUTA/CONFORTI","",1,"",65271,, 
546,20#422_423,201411546R65271,"VAL CANNUTA/CONFORTI","",1,"",65271,, 
035,20#422_423,202000035A035A,"BORGO PINETO","",0,"",035A,, 
018,20#422_423,202020018A64239,"ROMAGNOLI/SCAVI OSTIA ANTICA","",0,"",64239,, 
081,20#422_423,200654081A59240,"SABBADINO/FIERA DI ROMA","",0,"",59240,, 
013,30#422_423,301510013A66232,"MELLANO/REGGIOLO","",0,"",66232,, 
808,20#422_423,200719808R52265,"EIFFEL","",1,"",52265,, 
778,30#422_423,301956778R63311,"AMERICA METRO B","",1,"",63311,, 
777,10#422_423,100753777A56043,"BEATA VERGINE DEL CARMELO","",0,"",56043,, 
031,20#422_423,202250031R64009,"STAZIONE LA GIUSTINIANA","",1,"",64009,, 
993,30#422_423,300820993R56960,"STAZIONE IPOGEO DEGLI OTTAVI","",1,"",56960,, 
908,10#422_423,101230908A64660,"GASPARRI","",0,"",64660,, 
999,10#422_423,100634999A56175,"STAZIONE MONTE MARIO","",0,"",56175,, 
030,30#422_423,301010030A030A,"STAZIONE LA STORTA","",0,"",030A,, 
037,10#422_423,101130037R52593,"STAZIONE PRIMA PORTA","",1,"",52593,, 
710,20#422_423,200724710A56769,"CARINI","",0,"",56769,, 
066,10#422_423,100623066A65783,"STAZIONE CRISTOFORO COLOMBO","",0,"",65783,, 
08,30#422_423,30051508A59630,"ANTIFANE/ISOLA 46","",0,"",59630,, 
992,30#422_423,300922992A56746,"STAZIONE IPOGEO DEGLI OTTAVI","",0,"",56746,, 
088,10#422_423,101616088R53605,"DELLA GIOVANNA/ZOO GRUNWALD","",1,"",53605,, 
033,20#422_423,201106033A50453,"SANTA CORNELIA/BRENNA","",0,"",50453,, 
710,30#422_423,301720710R66082,"LENIN","",1,"",66082,, 
912,10#422_423,100812912A55452,"STAZIONE MONTE MARIO","",0,"",55452,, 
993,20#422_423,200740993A56959,"CORNELIA METRO A","",0,"",56959,, 
907,30#422_423,301518907A65273,"STAZIONE LA GIUSTINIANA","",0,"",65273,, 
037,20#422_423,201741037A52592,"FIESSE","",0,"",52592,, 
808,10#422_423,101158808A808A,"DEI CAPASSO","",0,"",808A,, 
701,10#422_423,101710701A58956,"SABBADINO/FIERA DI ROMA","",0,"",58956,, 
039,30#422_423,301940039R64767,"SALARIA/PIOMBINO","",1,"",64767,, 
985,20#422_423,201819985A55458,"STAZIONE AURELIA","",0,"",55458,, 
998,20#422_423,202120998A56173,"PONDERANO","",0,"",56173,, 
778,20#422_423,201449778R63311,"AMERICA METRO B","",1,"",63311,, 
912,10#422_423,101636912A55452,"STAZIONE MONTE MARIO","",0,"",55452,, 
038,30#422_423,301515038A64761,"STAZIONE SAXA RUBRA","",0,"",64761,, 
546,10#422_423,101627546A65270,"STAZIONE IPOGEO DEGLI OTTAVI","",0,"",65270,, 
038,10#422_423,102231038R64762,"VALBONDIONE","",1,"",64762,, 
892,20#422_423,201031892A62724,"ALDOBRANDESCHI","",0,"",62724,, 
778,20#422_423,200639778A63310,"BEATA VERGINE DEL CARMELO","",0,"",63310,, 
710,30#422_423,302004710R66082,"LENIN","",1,"",66082,, 
037,10#422_423,101917037R52593,"STAZIONE PRIMA PORTA","",1,"",52593,, 
907,30#422_423,300950907R65549,"CORNELIA","",1,"",65549,, 
013,20#422_423,201508013A66232,"MELLANO/REGGIOLO","",0,"",66232,, 
777,10#422_423,100606777A56043,"BEATA VERGINE DEL CARMELO","",0,"",56043,, 
808,30#422_423,300840808A808A,"DEI CAPASSO","",0,"",808A,, 
025,10#422_423,101540025R025R,"MOMBASIGLIO","",1,"",025R,, 
028,10#422_423,100946028A54504,"STAZIONE AURELIA","",0,"",54504,, 
701,20#422_423,200946701R58957,"LENIN","",1,"",58957,, 
889,20#422_423,201448889R62778,"MAZZACURATI","",1,"",62778,, 
017,20#422_423,201100017A66233,"MONTI SAN PAOLO/CONFORTI","",0,"",66233,, 
992,10#422_423,100915992A56746,"STAZIONE IPOGEO DEGLI OTTAVI","",0,"",56746,, 
982,20#422_423,202254982R66326,"DICIASSETTESIMA OLIMPIADE","",1,"",66326,, 
993,10#422_423,101025993A56959,"CORNELIA METRO A","",0,"",56959,, 
038,10#422_423,101436038R64762,"VALBONDIONE","",1,"",64762,, 
